File Name,Frequency,Block Frequency,Cumulative Sums,Runs,Longest Run,Rank,FFT,Non-overlapping Template,Overlapping Template,Universal,Approximate Entropy,Random Excursions,Random Excursions Variant,Serial,Linear Complexity,Label
1.2.247.126-1.1.143.203-443-62526-6_5229.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.4.126-1.2.14.7-4805-443-6_5080.bin,0.964329,0.197241,0.769421,0.194674,0.2469,0.69372,0.837419,0.366667,0.282761,0.0,0.002848,0.0,0.0,0.220925,0.985604,BitTorrent
1.2.251.197-1.1.71.218-443-21634-6_1446.bin,0.066717,0.031113,0.133434,0.510757,0.017075,0.69372,0.837419,0.366667,0.295708,0.0,0.000102,0.0,0.0,0.900023,0.609311,BitTorrent
1.2.206.221-1.1.111.169-443-32664-6_1719.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.9.187-1.1.181.79-443-3703-6_478.bin,0.474274,0.049525,0.885595,0.249485,0.471347,0.69372,0.10068,0.387489,0.282761,0.0,0.00212,0.0,0.0,0.398036,3.2e-05,BitTorrent
1.1.113.113-1.2.121.110-53805-443-6_2193.bin,0.107405,0.265966,0.170221,0.143067,0.373806,0.291891,0.150897,0.376987,0.020733,0.0,0.002026,0.0,0.0,0.77844,0.124643,BitTorrent
1.2.163.177-1.1.15.159-443-45170-6_46.bin,0.283131,0.506659,0.563698,0.578253,0.224291,0.69372,0.681519,0.387489,0.295708,0.0,0.000461,0.0,0.0,0.015141,0.000838,BitTorrent
1.2.255.184-1.1.240.49-443-20597-6_31.bin,0.097987,0.173135,0.195973,0.915511,0.854618,0.69372,0.681519,0.855528,0.488416,0.0,0.007719,0.0,0.0,0.002569,0.868444,BitTorrent
1.1.233.104-1.2.209.34-54753-443-6_2218.bin,0.097987,0.807783,0.195973,0.483929,0.836406,0.039105,0.41177,0.865873,0.886589,0.0,0.00066,0.0,0.0,0.303653,0.481431,BitTorrent
1.1.117.99-1.2.125.18-52685-443-6_316.bin,0.788447,0.25134,0.867899,0.789679,0.751311,0.039105,0.218258,0.109456,0.282761,0.0,1e-06,0.0,0.0,0.814738,0.868444,BitTorrent
1.1.189.158-1.2.166.13-5832-443-6_6804.bin,1.0,0.203992,0.506997,0.371093,0.17092,0.69372,0.150897,0.356531,0.295708,0.0,0.00028,0.0,0.0,0.498961,0.609311,BitTorrent
1.2.157.45-1.1.149.106-443-41449-6_5062.bin,0.283131,0.139852,0.178483,0.435583,0.067815,0.291891,0.10068,0.855528,0.886589,0.0,0.003605,0.0,0.0,0.124832,0.423166,BitTorrent
1.2.83.122-1.1.243.162-443-22598-6_2640.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.214.91-1.2.109.241-57007-443-6_1000.bin,0.025347,0.578174,0.040089,0.87531,0.300704,0.291891,0.41177,0.855528,0.886589,0.0,8e-06,0.0,0.0,0.020686,0.868444,BitTorrent
1.2.15.217-1.1.7.137-443-5268-6_4924.bin,0.139996,0.390408,0.279973,0.284395,0.372216,0.69372,0.538167,0.387489,0.886589,0.0,0.000159,0.0,0.0,0.184987,0.676648,BitTorrent
1.2.127.243-1.1.119.237-443-1196-6_1583.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.147.96-1.1.31.127-443-40990-6_2560.bin,0.244929,0.343724,0.235044,0.438176,0.108736,0.69372,0.681519,0.844883,0.488416,0.0,2e-05,0.0,0.0,0.220925,0.481431,BitTorrent
1.2.65.52-1.1.140.204-443-17903-6_1824.bin,0.097987,0.25454,0.195973,0.766502,0.777434,0.69372,0.41177,0.865873,0.886589,0.0,0.000235,0.0,0.0,0.900023,0.203697,BitTorrent
1.2.40.153-1.1.32.242-443-11602-6_5172.bin,0.028427,0.332109,0.026127,0.00982,0.964316,0.039105,0.064782,0.865873,0.886589,0.0,0.008874,0.0,0.0,0.77844,0.95948,BitTorrent
1.2.17.140-1.1.9.208-443-43591-6_307.bin,0.420829,0.021181,0.603284,0.975875,0.392342,0.039105,0.218258,0.387489,0.886589,0.0,0.013028,0.0,0.0,0.184987,0.676648,BitTorrent
1.2.140.104-1.1.132.111-443-15651-6_3988.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.125.233-1.2.5.197-2689-443-6_1604.bin,0.754243,0.582995,0.404668,0.262594,0.987553,0.291891,0.538167,0.121754,0.886589,0.0,0.011941,0.0,0.0,0.695002,1.3e-05,BitTorrent
1.2.161.191-1.1.186.21-443-6778-6_1079.bin,0.039669,0.440222,0.079337,0.048029,0.059295,0.69372,0.218258,0.865873,0.107608,0.0,0.008683,0.0,0.0,0.349667,0.320828,BitTorrent
1.2.4.194-1.1.125.29-443-2426-6_3621.bin,0.420829,0.506659,0.471188,0.988436,0.591555,0.291891,0.538167,0.844883,0.886589,0.0,0.00016,0.0,0.0,0.184987,0.985604,BitTorrent
1.2.56.150-1.1.48.10-443-15694-6_1595.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.173.232-1.1.18.66-443-7842-6_951.bin,0.179712,0.49264,0.083738,0.074101,0.467972,0.039105,0.41177,0.117527,0.020733,0.0,0.000301,0.0,0.0,0.695002,0.051692,BitTorrent
1.1.234.146-1.2.221.212-28307-443-6_3599.bin,0.060341,0.154679,0.029594,0.646538,0.016689,0.69372,0.41177,0.376987,0.282761,0.0,3e-05,0.0,0.0,0.695002,1.7e-05,BitTorrent
1.2.223.42-1.1.215.108-443-28656-6_7348.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.215.230-1.1.91.180-443-54446-6_4995.bin,0.858028,0.865805,0.945286,0.179938,0.066343,0.69372,0.837419,0.855528,0.886589,0.0,0.000964,0.0,0.0,0.738414,0.024521,BitTorrent
1.2.172.128-1.1.15.195-443-45375-6_5591.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.22.103-1.1.186.27-443-6943-6_6050.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.179.54-1.1.203.159-443-47097-6_6746.bin,0.081136,0.433564,0.045122,0.876173,0.31127,0.69372,0.150897,0.001045,0.886589,0.0,0.000447,0.0,0.0,0.037025,0.676648,BitTorrent
1.2.234.212-1.1.224.25-443-25490-6_1534.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.156.110-1.1.148.109-443-41261-6_154.bin,0.654721,0.891758,0.997333,0.8968,0.330963,0.69372,0.41177,0.844883,0.107608,0.0,0.010467,0.0,0.0,0.020686,0.919679,BitTorrent
1.2.11.2-1.1.182.170-443-50106-6_6335.bin,0.031823,0.178009,0.063646,0.882263,0.194102,0.69372,0.41177,0.376987,0.295708,0.0,0.00044,0.0,0.0,0.152945,0.000235,BitTorrent
1.1.15.2-1.2.22.198-42881-443-6_6750.bin,0.004841,0.133861,0.009681,0.654439,0.312144,0.69372,0.304902,0.855528,0.488416,0.0,0.002222,0.0,0.0,0.152945,0.320828,BitTorrent
1.2.147.235-1.1.171.132-443-41124-6_1969.bin,0.044171,0.398859,0.088343,0.754612,0.285057,0.69372,0.681519,0.387489,0.886589,0.0,0.007009,0.0,0.0,0.980129,0.423166,BitTorrent
1.1.62.219-1.2.242.55-63219-443-6_5368.bin,0.179712,0.765769,0.120681,0.192724,0.025714,0.291891,0.538167,0.398171,0.020733,0.0,0.001147,0.0,0.0,0.549912,0.676648,BitTorrent
1.1.110.56-1.2.194.23-31442-443-6_136.bin,0.720515,0.697845,0.685633,0.106759,0.271691,0.291891,0.681519,0.844883,0.107608,0.0,0.036634,0.0,0.0,0.260586,0.95948,BitTorrent
1.2.131.72-1.1.159.226-443-36867-6_2062.bin,0.097987,0.967233,0.178483,0.237653,0.385416,0.69372,1.0,0.865873,0.488416,0.0,0.001623,0.0,0.0,0.847115,0.919679,BitTorrent
1.2.146.168-1.1.170.140-443-38764-6_1878.bin,0.720515,0.286364,0.999751,0.931001,0.781867,0.291891,0.064782,0.855528,0.886589,0.0,0.0,0.0,0.0,0.549912,0.203697,BitTorrent
1.2.126.51-1.1.194.167-443-52976-6_6540.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.167.150-1.1.11.121-443-6235-6_4234.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.208.135-1.1.232.131-443-26946-6_1347.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.32.225-1.2.157.3-41405-443-6_2430.bin,0.227249,0.027004,0.224746,0.125088,0.456296,0.69372,0.681519,0.027067,0.107608,0.0,8e-06,0.0,0.0,0.738414,0.676648,BitTorrent
1.2.37.110-1.1.174.141-443-38442-6_6346.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.249.116-1.2.84.162-58714-443-6_6474.bin,0.194659,0.262666,0.304777,0.321288,0.574397,0.69372,0.064782,0.855528,0.886589,0.0,0.011337,0.0,0.0,0.938169,0.147339,BitTorrent
1.1.101.1-1.2.108.194-29056-443-6_5315.bin,0.964329,0.827528,0.885595,0.44707,0.95899,0.69372,0.681519,0.855528,0.488416,0.0,0.000525,0.0,0.0,0.648688,0.481431,BitTorrent
1.2.244.83-1.1.140.100-443-17679-6_6145.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.95.51-1.1.224.16-443-25585-6_5321.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.160.85-1.1.11.245-443-6417-6_2863.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.110.217-1.1.211.23-443-29589-6_6028.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.138.55-1.1.130.33-443-36593-6_5507.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.181.88-1.2.189.101-3616-443-6_1035.bin,0.347654,0.864087,0.506997,0.076742,0.629525,0.291891,0.681519,0.822764,0.488416,0.0,0.003008,0.0,0.0,0.938169,0.173566,BitTorrent
1.1.54.110-1.2.245.49-17904-443-6_481.bin,0.165636,0.595057,0.331209,0.262349,0.36612,0.69372,0.538167,0.113429,0.107608,0.0,0.001766,0.0,0.0,0.260586,4.1e-05,BitTorrent
1.2.129.212-1.1.154.50-443-34456-6_2849.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.152.58-1.2.51.255-33977-443-6_7160.bin,0.179712,0.146059,0.359311,0.683765,0.420355,0.69372,0.150897,0.117527,0.488416,0.0,0.000599,0.0,0.0,0.738414,0.173566,BitTorrent
1.2.214.134-1.1.87.228-443-26447-6_3711.bin,0.097987,0.626421,0.195973,0.491286,0.428704,0.291891,0.10068,0.387489,0.488416,0.0,0.000453,0.0,0.0,0.648688,0.481431,BitTorrent
1.2.206.159-1.1.199.7-443-54106-6_4082.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.196.152-1.1.220.126-443-51541-6_2405.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.221.149-1.2.197.193-30336-443-6_585.bin,0.788447,0.245025,0.748587,0.998715,0.887255,0.291891,0.681519,0.844883,0.107608,0.0,0.001986,0.0,0.0,0.498961,0.061964,BitTorrent
1.2.39.191-1.1.171.214-443-41081-6_3749.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.206.44-1.2.1.248-47794-443-6_4687.bin,0.371093,0.900725,0.727622,0.36141,0.519901,0.69372,0.304902,0.855528,0.282761,0.0,0.008946,0.0,0.0,0.648688,0.481431,BitTorrent
1.1.188.217-1.2.165.5-5573-443-6_1193.bin,0.347654,0.520794,0.178483,0.640398,0.517813,0.69372,0.837419,0.376987,0.107608,0.0,0.005021,0.0,0.0,0.648688,0.868444,BitTorrent
1.2.189.34-1.1.125.250-443-49628-6_2955.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.212.201-1.1.225.91-443-25992-6_5853.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.255.222-1.1.240.94-443-20637-6_4207.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.59.40-1.2.247.162-18529-443-6_1296.bin,0.210498,0.640856,0.235044,0.920995,0.614527,0.69372,0.150897,0.865873,0.282761,0.0,0.000541,0.0,0.0,0.303653,0.481431,BitTorrent
1.2.52.90-1.1.152.46-443-14611-6_4221.bin,0.687322,0.875878,0.437067,0.684634,0.792952,0.69372,0.681519,0.855528,0.282761,0.0,5.8e-05,0.0,0.0,0.303653,0.919679,BitTorrent
1.1.144.7-1.2.152.28-12504-443-6_525.bin,0.128379,0.435778,0.154626,0.923099,0.172687,0.69372,0.681519,0.006094,0.886589,0.0,0.002072,0.0,0.0,0.695002,0.95948,BitTorrent
1.2.123.18-1.1.115.67-443-54222-6_1337.bin,0.303672,0.53503,0.317787,0.011511,0.461624,0.69372,0.681519,0.356531,0.488416,0.0,3.1e-05,0.0,0.0,0.260586,0.238088,BitTorrent
1.2.159.57-1.1.151.35-443-12277-6_3175.bin,0.263552,0.948391,0.256747,0.379832,0.157363,0.69372,0.218258,0.356531,0.282761,0.0,0.000209,0.0,0.0,0.260586,0.000235,BitTorrent
1.2.9.20-1.1.181.48-443-3534-6_2651.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.238.152-1.1.83.47-443-62290-6_5783.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.56.187-1.2.244.160-17758-443-6_7372.bin,0.081136,0.222357,0.162271,0.432596,0.171521,0.69372,1.0,0.844883,0.107608,0.0,0.00052,0.0,0.0,0.900023,0.868444,BitTorrent
1.1.18.35-1.2.174.75-45821-443-6_7128.bin,1.0,0.431354,0.488885,0.560986,0.845518,0.69372,0.837419,0.822764,0.488416,0.0,0.009578,0.0,0.0,0.695002,0.676648,BitTorrent
1.2.45.246-1.1.38.71-443-12976-6_2454.bin,0.073638,0.022773,0.147276,0.311384,0.105425,0.039105,0.681519,0.376987,0.488416,0.0,0.001225,0.0,0.0,0.349667,0.868444,BitTorrent
1.2.220.48-1.1.96.96-443-27887-6_3652.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.179.143-1.2.15.161-43099-443-6_2250.bin,0.347654,0.791355,0.214807,0.608733,0.961233,0.039105,0.304902,0.40903,0.886589,0.0,0.001261,0.0,0.0,0.498961,0.277051,BitTorrent
1.2.143.58-1.1.51.32-443-37875-6_2617.bin,0.720515,0.058508,0.359311,0.752054,0.605106,0.291891,0.538167,0.8759,0.886589,0.0,0.0001,0.0,0.0,0.549912,0.985604,BitTorrent
1.2.57.61-1.1.133.117-443-15866-6_3561.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.90.236-1.1.231.18-443-62374-6_5859.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.66.67-1.1.58.144-443-18176-6_4591.bin,0.92873,0.81777,0.966907,0.65459,0.819796,0.69372,0.41177,0.844883,0.488416,0.0,0.004016,0.0,0.0,0.814738,0.868444,BitTorrent
1.1.12.136-1.2.20.171-6513-443-6_6025.bin,0.420829,0.248168,0.453914,0.709609,0.952571,0.69372,0.41177,0.376987,0.107608,0.0,0.000197,0.0,0.0,0.152945,0.80882,BitTorrent
1.1.63.251-1.2.243.129-1084-443-6_560.bin,0.263552,0.390408,0.235044,0.707827,0.691764,0.69372,0.837419,0.113429,0.107608,0.0,0.000358,0.0,0.0,0.814738,0.919679,BitTorrent
1.2.14.237-1.1.179.61-443-49079-6_433.bin,0.53125,0.883962,0.790027,0.096156,0.200575,0.69372,0.150897,0.833955,0.886589,0.0,0.005104,0.0,0.0,0.847115,0.320828,BitTorrent
1.2.75.41-1.1.247.187-443-2021-6_1209.bin,0.654721,0.326392,0.830116,0.619572,0.864591,0.69372,0.681519,0.398171,0.886589,0.0,0.000181,0.0,0.0,0.100561,0.95948,BitTorrent
1.2.203.28-1.1.199.108-443-53213-6_2564.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.141.85-1.1.49.85-443-15890-6_7219.bin,0.227249,0.153579,0.162271,0.466496,0.357251,0.69372,1.0,0.855528,0.107608,0.0,0.003685,0.0,0.0,0.738414,0.868444,BitTorrent
1.2.206.246-1.1.115.141-443-54190-6_6220.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.227.200-1.1.248.154-443-61587-6_2165.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.154.99-1.1.38.158-443-13088-6_3361.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.107.119-1.1.99.222-443-28721-6_347.bin,1.0,0.379978,0.374,0.53125,0.980301,0.69372,0.837419,0.822764,0.295708,0.0,4e-06,0.0,0.0,0.027869,0.147339,BitTorrent
1.2.53.219-1.1.46.30-443-34467-6_4038.bin,0.502335,0.010741,0.790027,0.24893,0.079221,0.291891,0.41177,0.844883,0.282761,0.0,0.0154,0.0,0.0,0.77844,0.676648,BitTorrent
1.1.58.10-1.2.66.73-64258-443-6_1502.bin,0.654721,0.371744,0.563698,0.349907,0.038521,0.69372,0.538167,0.833955,0.886589,0.0,0.007412,0.0,0.0,0.398036,0.985604,BitTorrent
1.2.214.117-1.1.238.108-443-26427-6_2286.bin,0.858028,0.690815,0.488885,0.282802,0.643766,0.69372,0.538167,0.387489,0.886589,0.0,0.000253,0.0,0.0,0.549912,0.277051,BitTorrent
1.1.106.57-1.2.197.222-30366-443-6_5301.bin,0.039669,0.922524,0.079337,0.932712,0.394259,0.291891,0.41177,0.844883,0.020733,0.0,0.003466,0.0,0.0,0.448061,0.919679,BitTorrent
1.1.176.60-1.2.12.170-4456-443-6_6495.bin,0.754243,0.335954,0.885595,0.529794,0.593396,0.291891,0.41177,0.855528,0.020733,0.0,0.002658,0.0,0.0,0.260586,0.609311,BitTorrent
1.1.226.59-1.2.233.222-25241-443-6_5.bin,0.089242,0.169548,0.178483,0.200929,0.668881,0.69372,0.837419,0.844883,0.488416,0.0,0.000247,0.0,0.0,0.015141,0.868444,BitTorrent
1.2.89.234-1.1.82.83-443-24232-6_3714.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.106.206-1.2.114.186-52089-443-6_2349.bin,0.325179,0.440222,0.331209,0.770634,0.857584,0.291891,0.41177,0.833955,0.295708,0.0,1.3e-05,0.0,0.0,0.814738,0.868444,BitTorrent
1.1.68.25-1.2.75.139-20557-443-6_6099.bin,0.591505,0.30414,0.644038,0.212787,0.552398,0.69372,0.837419,0.811328,0.295708,0.0,0.013146,0.0,0.0,0.498961,0.320828,BitTorrent
1.1.167.95-1.2.168.129-8512-443-6_6389.bin,0.622765,0.289863,0.488885,0.691272,0.390286,0.039105,0.41177,0.376987,0.282761,0.0,0.000659,0.0,0.0,0.738414,0.00761,BitTorrent
1.1.240.162-1.2.76.133-20802-443-6_6380.bin,0.823063,0.3245,0.932277,0.473573,0.796778,0.039105,0.013803,0.865873,0.488416,0.0,0.000411,0.0,0.0,0.549912,0.919679,BitTorrent
1.2.109.170-1.1.210.15-443-56939-6_3408.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.71.53-1.1.61.210-443-63470-6_5556.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.74.216-1.1.64.53-443-1953-6_2112.bin,0.447097,0.546958,0.245709,0.377908,0.504073,0.69372,0.681519,0.833955,0.886589,0.0,0.002042,0.0,0.0,0.027869,0.609311,BitTorrent
1.2.35.45-1.1.27.147-443-10219-6_601.bin,0.964329,0.81974,0.867899,0.754277,0.420455,0.69372,0.41177,0.865873,0.886589,0.0,0.0015,0.0,0.0,0.920817,0.00055,BitTorrent
1.1.48.82-1.2.55.213-37020-443-6_5952.bin,0.754243,0.334028,0.506997,0.653124,0.914265,0.291891,0.150897,0.387489,0.488416,0.0,0.000631,0.0,0.0,0.027869,0.80882,BitTorrent
1.2.206.186-1.1.199.106-443-54147-6_108.bin,0.395489,0.232737,0.268167,0.602576,0.451002,0.039105,0.837419,0.366667,0.020733,0.0,0.016798,0.0,0.0,0.77844,0.95948,BitTorrent
1.1.115.106-1.2.123.185-52346-443-6_3105.bin,0.92873,0.424758,0.488885,0.347744,0.523666,0.69372,0.837419,0.398171,0.886589,0.0,9e-06,0.0,0.0,0.152945,0.061964,BitTorrent
1.2.204.35-1.1.196.96-443-53479-6_7301.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.82.231-1.1.254.227-443-60320-6_2975.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.161.63-1.1.12.71-443-6654-6_4902.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.34.159-1.1.26.199-443-39772-6_985.bin,0.502335,0.83327,0.317787,0.082836,0.022569,0.291891,0.538167,0.006364,0.886589,0.0,3.1e-05,0.0,0.0,0.220925,0.051692,BitTorrent
1.2.168.166-1.1.20.121-443-44390-6_5642.bin,0.227249,0.556536,0.147276,0.813512,0.096812,0.291891,0.681519,0.027067,0.488416,0.0,0.000294,0.0,0.0,0.900023,0.868444,BitTorrent
1.2.195.16-1.1.219.70-443-31692-6_505.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.136.225-1.2.68.89-62740-443-6_1197.bin,0.073638,0.075282,0.035554,0.843758,0.661947,0.69372,0.218258,0.811328,0.295708,0.0,9e-06,0.0,0.0,0.695002,0.203697,BitTorrent
1.2.254.34-1.1.66.150-443-20190-6_599.bin,0.031823,0.046291,0.00784,0.798475,0.257667,0.039105,0.41177,0.387489,0.295708,0.0,0.001473,0.0,0.0,0.303653,0.919679,BitTorrent
1.2.242.23-1.1.139.41-443-63194-6_2958.bin,0.823063,0.006565,0.170221,0.56173,0.974449,0.69372,0.837419,0.833955,0.886589,0.0,0.025254,0.0,0.0,0.260586,0.676648,BitTorrent
1.1.182.222-1.2.186.5-4801-443-6_741.bin,0.081136,0.104568,0.063646,0.112041,0.264654,0.291891,0.681519,0.023972,0.295708,0.0,7e-05,0.0,0.0,0.398036,0.868444,BitTorrent
1.2.59.233-1.1.51.29-443-16559-6_5060.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.221.180-1.1.214.31-443-57967-6_5264.bin,0.447097,0.279451,0.245709,0.847848,0.979872,0.69372,0.837419,0.855528,0.886589,0.0,0.002346,0.0,0.0,0.152945,0.985604,BitTorrent
1.2.17.136-1.1.189.157-443-5701-6_857.bin,0.210498,0.315142,0.420651,0.795735,0.715156,0.291891,0.538167,0.833955,0.886589,0.0,0.000366,0.0,0.0,0.695002,0.002769,BitTorrent
1.2.193.199-1.1.217.204-443-50821-6_1437.bin,0.893273,0.471859,0.685633,0.098066,0.005967,0.69372,0.218258,0.833955,0.295708,0.0,0.000579,0.0,0.0,0.920817,0.676648,BitTorrent
1.2.177.3-1.1.125.50-443-46526-6_4322.bin,0.823063,0.789265,0.992221,0.822189,0.175105,0.69372,0.007641,0.811328,0.107608,0.0,5e-06,0.0,0.0,0.220925,0.919679,BitTorrent
1.1.47.64-1.2.57.217-16026-443-6_3871.bin,0.560986,0.405258,0.563698,0.887281,0.853642,0.69372,0.218258,0.844883,0.295708,0.0,0.000483,0.0,0.0,0.938169,0.868444,BitTorrent
1.2.174.60-1.1.166.143-443-45814-6_3148.bin,0.92873,0.086151,0.664755,0.227316,0.262469,0.69372,0.304902,0.387489,0.282761,0.0,0.002806,0.0,0.0,0.847115,0.985604,BitTorrent
1.2.31.225-1.1.20.121-443-39068-6_7194.bin,0.474274,0.785061,0.885595,0.162062,0.401417,0.291891,0.41177,0.40903,0.886589,0.0,0.007421,0.0,0.0,0.220925,0.985604,BitTorrent
1.2.155.208-1.1.40.10-443-13465-6_3287.bin,0.654721,0.823653,0.664755,0.505146,0.674954,0.69372,0.837419,0.105606,0.020733,0.0,3.9e-05,0.0,0.0,0.498961,0.868444,BitTorrent
1.2.220.111-1.1.212.254-443-27955-6_4602.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.160.175-1.1.185.34-443-6506-6_5281.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.251.229-1.1.71.124-443-59555-6_6939.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
